temperature_c_norm,humidity_pct_norm,delta_temp_norm,delta_humi_norm,comfort_class,comfort_label
-0.6680980416558907,-0.03319584775364921,-0.40931714554662957,0.12139962689248077,1,COMFORT
-1.6661047250612744,-0.9051005377817009,-0.6672197008655302,1.8184884891948059,1,COMFORT
-0.07468866233377082,-1.7513609722206918,1.138098186366779,-1.0701734040857458,2,WARM_HUMID
0.8693717138605112,-1.0204996879324721,-0.022463312568276328,0.013074805894461089,1,COMFORT
-1.126641652950256,0.6399658614591848,-0.022463312568276328,0.013074805894461089,3,HOT
-0.07468866233377082,-0.23193882856886694,1.3960007416856794,-0.3841162044316153,1,COMFORT
-0.020742355122669184,1.1977284205212468,0.36439052041007236,-1.792338877405884,1,COMFORT
2.029217318899201,0.960519056322439,-0.022463312568276328,0.013074805894461089,2,WARM_HUMID
-0.6141517344447891,1.947822896501262,0.23543924275062433,-0.23968310976758825,1,COMFORT
1.1660764035215716,1.7106135323024536,-1.1830248115033315,0.1575079005584856,3,HOT
1.4088347859715296,1.4028824652337297,-0.022463312568276328,1.2046478368726878,1,COMFORT
-0.34442019838927995,-0.3537490426169035,0.3643905204100769,-1.7201223300738717,3,HOT
-0.20955443036152538,0.13990287747250826,-1.956732477460038,1.8184884891948059,2,WARM_HUMID
2.3798683157713616,-0.08448435893176971,-1.311976089162784,1.8184884891948059,3,HOT
3.0272240023045853,0.06297011070532707,0.10648796509117628,-0.02303346777154633,3,HOT
-0.6680980416558907,-0.6486579818910975,-1.956732477460038,1.8184884891948059,2,WARM_HUMID
0.8963448674660625,-1.4436299051519679,1.9118058523234853,-0.7090906674256768,1,COMFORT
-0.695071195261442,1.4028824652337297,-1.956732477460038,1.8184884891948059,0,COLD
2.3528951621658125,1.6721471489188635,0.7512443533884302,-1.034065130419741,1,COMFORT
-0.695071195261442,-1.3218196911039313,-0.5382684232060821,0.8435651002126201,1,COMFORT
-1.126641652950256,-1.0076775601379422,-0.9251222561844309,-1.2146064987497742,0,COLD
-0.12863496954487247,1.4477599125145855,-0.022463312568276328,0.1936161742244956,2,WARM_HUMID
0.16806972011618798,0.8002424588908119,-0.022463312568276328,-1.0340651304197386,1,COMFORT
-0.26350073757262704,-0.9435669211652911,1.0091469087073308,-1.792338877405884,0,COLD
0.24898918093283995,1.0374518230896201,0.6222930757289776,-0.6007658464276546,1,COMFORT
-0.5062591200225849,1.5311037431790315,-1.956732477460038,1.8184884891948059,1,COMFORT
-0.26350073757262704,0.7104875643291008,0.3643905204100769,-1.1423899514177607,2,WARM_HUMID
1.5976468612103856,-0.7384128764528086,-1.956732477460038,1.8184884891948059,3,HOT
2.1101367797158526,1.4285267208227905,-0.15141459022772893,0.22972444789050556,3,HOT
0.680559638621655,1.646502893329803,-0.022463312568276328,0.013074805894461089,2,WARM_HUMID
-0.26350073757262704,0.5373888391029433,-1.4409273668222367,1.3851892052027224,2,WARM_HUMID
0.3838549489605945,-1.7193056527343664,-0.28036586788718154,0.5546989108845646,3,HOT
-0.4253396592059329,-1.1423099019805087,0.23543924275062433,0.446374089886545,2,WARM_HUMID
-0.1825812767559741,-0.4242707454868195,0.6222930757289776,-0.05914174143755374,1,COMFORT
1.4897542467881824,-1.3602860744875218,0.23543924275062433,-1.792338877405884,1,COMFORT
0.4108281025661458,0.6912543726373057,-0.022463312568276328,0.013074805894461089,0,COLD
-0.5062591200225849,0.492511391822088,-0.7961709785249782,0.1936161742244956,0,COLD
0.7345059458327566,0.6784322448427753,-0.022463312568276328,0.013074805894461089,2,WARM_HUMID
4.510747450609886,-0.22552776467160177,1.9118058523234853,0.15750790055848818,1,COMFORT
-0.6680980416558907,-0.007551592164588961,-0.40931714554662957,0.12139962689248077,0,COLD
-0.3983665056003816,-1.0204996879324721,1.9118058523234853,0.9518899212106411,0,COLD
0.7345059458327566,2.351719922028962,0.493341798069525,0.8796733738786237,2,WARM_HUMID
1.193049557127122,1.0951513981650058,-0.15141459022772893,1.3490809315367174,1,COMFORT
-0.1825812767559741,-0.3473379787196383,0.49334179806952955,0.37415754255453015,0,COLD
0.30293548814394256,-0.5012035122540003,1.9118058523234853,-1.792338877405884,2,WARM_HUMID
0.7614790994383079,-0.3152826592333129,0.10648796509117628,-0.34800793076560793,3,HOT
-0.8299369632891966,-0.6871243652746877,-0.15141459022772893,1.5296222998667517,0,COLD
2.0831636261103035,0.6143216058701245,-0.2803658678871724,-0.02303346777154633,3,HOT
0.27596233453839125,0.4348118167467023,-0.022463312568276328,0.013074805894461089,0,COLD
1.031210635493817,2.601751414022301,0.7512443533884302,0.5546989108845646,2,WARM_HUMID
0.16806972011618798,0.38993436946584653,0.49334179806952955,-1.4312561407458149,3,HOT
-1.0996684993447057,-0.629424790199302,-0.022463312568276328,0.013074805894461089,2,WARM_HUMID
0.5187207169883491,0.3578790499795211,0.7512443533884257,1.8184884891948059,1,COMFORT
-0.4253396592059329,-0.22552776467160177,-0.022463312568276328,0.013074805894461089,2,WARM_HUMID
-0.020742355122669184,-0.09089542282903489,-0.40931714554662957,0.5185906372185572,0,COLD
0.24898918093283995,-0.5396698956375908,-1.956732477460038,1.8184884891948059,3,HOT
0.22201602732728962,-1.7064835249398362,-0.022463312568276328,0.013074805894461089,1,COMFORT
1.8673783972658948,1.620858637740743,-0.022463312568276328,-0.13135828876956343,1,COMFORT
-0.04771550872821952,-1.0140886240352072,-0.022463312568276328,0.013074805894461089,3,HOT
2.2450025477436073,1.3131275706720191,-1.698829922141142,1.8184884891948059,2,WARM_HUMID
0.43780125617169713,-0.03319584775364921,0.10648796509117628,-0.34800793076560793,1,COMFORT
0.14109656651063668,-0.25117202026066204,-1.956732477460038,1.8184884891948059,1,COMFORT
0.43780125617169713,0.4540450084384974,1.9118058523234853,1.2768643842047027,2,WARM_HUMID
0.060177105693983754,-0.5140256400485306,-0.28036586788717693,0.9157816475446336,0,COLD
0.4108281025661458,-1.084610326905123,-1.956732477460038,1.8184884891948059,0,COLD
-0.6411248880503394,1.0695071425759457,-0.7961709785249782,0.37415754255453015,1,COMFORT
-0.6680980416558907,-0.5589030873293859,-1.5698786444816848,1.8184884891948059,1,COMFORT
-0.4523128128114832,1.0182186313978248,1.6539032970045848,-0.27579138343359566,1,COMFORT
-0.695071195261442,-0.15500606180168575,-0.7961709785249829,0.446374089886545,1,COMFORT
-0.26350073757262704,0.7104875643291008,-0.40931714554662957,-0.3841162044316153,1,COMFORT
-0.6680980416558907,-0.5076145761512654,0.493341798069525,0.41026581622053754,1,COMFORT
0.7345059458327566,2.1657990690082753,0.7512443533884257,0.7352402792145991,3,HOT
1.1121300963104699,-1.2512979882340154,-1.956732477460038,-0.02303346777154633,1,COMFORT
-1.045722192133603,-0.4370928732813494,0.10648796509117628,1.8184884891948059,1,COMFORT
-0.5332322736281362,-1.225653732644955,-1.956732477460038,-0.4202244780976214,1,COMFORT
-0.5062591200225849,-1.3666971383847868,-0.9251222561844309,1.8184884891948059,1,COMFORT
-1.6661047250612744,0.37711224167131613,0.23543924275062433,0.5546989108845646,1,COMFORT
-0.4792859664170345,1.1207956537540666,1.7828545746640327,-0.8896320357557114,1,COMFORT
-0.6680980416558907,1.3451828901583445,1.9118058523234853,1.3129726578707126,1,COMFORT
-0.12863496954487247,-1.7962384195015477,0.493341798069525,-0.02303346777154633,1,COMFORT
-0.3983665056003816,-1.2000094770558947,-0.022463312568276328,-0.05914174143755246,2,WARM_HUMID
0.16806972011618798,-1.6616060776589807,-0.7961709785249782,-0.4563327517636288,1,COMFORT
-0.3713933519948303,-1.5654401192000045,-0.022463312568276328,0.4824823635525511,2,WARM_HUMID
1.2200227107326733,1.3515939540556092,-1.6988299221411374,-0.34800793076560793,1,COMFORT
1.3279153251548765,1.4605820403091159,-1.956732477460038,1.8184884891948059,1,COMFORT
1.6785663220270386,-0.1421839340071554,0.3643905204100769,0.5546989108845646,2,WARM_HUMID
-0.4792859664170345,-0.5845473429184467,-1.956732477460038,1.8184884891948059,1,COMFORT
-0.29047389117817835,0.8387088422744025,-0.022463312568276328,0.446374089886545,1,COMFORT
2.029217318899201,-0.6358358540965672,-0.022463312568276328,0.013074805894461089,3,HOT
-0.29047389117817835,-0.039606911650914386,-0.28036586788718154,-0.02303346777154633,0,COLD
-0.4523128128114832,-1.5654401192000045,-0.15141459022772435,-1.792338877405884,3,HOT
-0.8299369632891966,1.5888033182544177,-0.022463312568276328,0.08529135322647591,1,COMFORT
-0.4523128128114832,-0.33451585092510794,0.23543924275062433,-1.0340651304197386,1,COMFORT
0.7075327922272062,2.1657990690082753,0.6222930757289776,0.2658327215565104,1,COMFORT
-0.9917758849225016,-1.1102545824941834,-0.28036586788717693,-0.5646575727616485,0,COLD
-0.4792859664170345,-1.1358988380832438,-0.6672197008655302,1.8184884891948059,3,HOT
-1.369400035400215,0.12708074967797792,-1.956732477460038,-1.792338877405884,0,COLD
-0.4792859664170345,-0.5589030873293859,0.3643905204100769,-1.792338877405884,1,COMFORT
-0.12863496954487247,-0.2191167007743366,-0.28036586788717693,0.37415754255453015,2,WARM_HUMID
-0.5602054272336875,-0.3088715953360477,-0.15141459022772893,-0.7451989410916843,3,HOT
0.006230798482882114,-0.12295074231536031,0.3643905204100769,0.013074805894461089,3,HOT
-0.20955443036152538,1.499048423692706,-0.9251222561844309,0.22972444789050042,0,COLD
0.7884522530438582,0.38993436946584653,-0.022463312568276328,0.013074805894461089,1,COMFORT
0.08715025929953504,-0.7384128764528086,0.23543924275062433,0.049183079560468496,1,COMFORT
0.1950428737217383,-0.25117202026066204,-0.022463312568276328,0.013074805894461089,0,COLD
-1.4503194962168668,1.1592620371376567,0.49334179806952955,-0.7090906674256768,1,COMFORT
-1.2615074209780106,-0.1293618062126255,-1.956732477460038,1.2046478368726878,0,COLD
0.3838549489605945,-0.9051005377817009,-0.28036586788718154,-1.2146064987497756,3,HOT
0.5456938705939004,-0.41785968158955433,1.9118058523234853,-1.1784982250837681,3,HOT
-0.3983665056003816,0.6335547975619196,-0.022463312568276328,0.013074805894461089,1,COMFORT
0.08715025929953504,0.11425862188344803,-0.6672197008655302,1.8184884891948059,2,WARM_HUMID
0.03320395208843341,-1.2512979882340154,-0.6672197008655302,0.04918307956046722,1,COMFORT
