temperature_c_norm,humidity_pct_norm,delta_temp_norm,delta_humi_norm,comfort_class,comfort_label
-2.279616861903538,1.5136408151944116,0.15032326301010743,-2.116267122154009,0,COLD
1.0505118381723335,1.3638567108808075,-0.8038762324139916,-1.3247242095493037,2,WARM_HUMID
0.8361966248011145,-0.708156732124057,-1.1030881698908066,0.7287163311740689,2,WARM_HUMID
0.0778504851798761,-1.063893979868868,0.5316598303388168,-1.0844828078363984,2,WARM_HUMID
0.028393128248056097,1.014360467482396,0.27217477321246725,0.7456207297214651,1,COMFORT
-0.7794103683050017,1.195349593528002,0.06481426288573791,0.8752695675913436,1,COMFORT
0.4570235549904953,-0.2338404017976422,0.5716818946445841,-0.6260268097446272,2,WARM_HUMID
-1.0266971529641011,-0.645746688660055,1.5030900100691915,-0.19675292606827846,0,COLD
0.0778504851798761,-0.4273115365360483,1.1822623858483559,-1.9792676084933694,1,COMFORT
-0.0210642286837639,-1.382185201535278,-0.5860158917779632,1.1459426755558775,2,WARM_HUMID
-2.312588433191418,0.42146505457437816,-0.005816498607365341,-0.5526640568204523,0,COLD
0.4240519837026155,-0.6145416669280541,-1.4981714709991436,-1.18288130356127,2,WARM_HUMID
-1.2739839376232005,0.8708173675151919,0.1858270706540583,0.01193557476462856,0,COLD
-0.2353794420549829,0.22799391983597206,0.5247669522464584,-0.8074326906432071,1,COMFORT
-1.47181336535048,-1.4071492189208787,-0.3712046481092457,0.5804003294753465,1,COMFORT
1.034026052528394,1.2889646587240051,-0.4055353575394497,0.02974790082148755,2,WARM_HUMID
0.2756799129071555,0.3840190284959769,1.2734571952926919,-0.1055356068788364,1,COMFORT
1.3472559797632535,0.8832993762079924,-0.18936048769358146,2.2923703626850407,3,HOT
0.3251372698389755,-1.3447391754568767,-0.707540194580282,-0.3929581715313971,1,COMFORT
0.16027941339957588,-0.8766638494768624,1.2731244393508472,0.39942956520273276,2,WARM_HUMID
-0.8453535108807619,-0.10902031486963831,0.6491237750696139,1.3583951884615857,0,COLD
-0.5321235836459023,-0.20263538006564122,1.8316162012601493,1.5778975517409644,1,COMFORT
-0.3672657272065027,0.2716809502607736,-0.16419505889125122,-1.0285207811811616,1,COMFORT
1.2813128371874927,-0.739361753856058,-0.29820922161236885,-0.49159355971889535,3,HOT
1.5615711931344725,-0.5521316234640522,0.6304381918124348,0.29913116013223895,3,HOT
-0.7134672257292421,-0.8641818407840619,0.6715165704773903,-0.7538365579702163,1,COMFORT
-0.7629245826610621,-0.7955307929736597,-1.1216828010967252,-0.97912519941215,0,COLD
-0.4991520123580225,0.7085512545087872,0.3237487477666175,-0.06090922134170962,1,COMFORT
-0.1034931569034637,-0.9827609233656655,-0.16336250388782494,-0.6605018598764567,2,WARM_HUMID
-0.7134672257292421,-1.026447953790467,-2.1704175775217913,0.7473268088373375,0,COLD
-1.6366712217898798,1.4824357934624106,-0.8543134724774544,0.9607264902016514,0,COLD
0.7207961252935343,0.009558767711965278,-0.4185544233688799,-1.0828419959014997,2,WARM_HUMID
-2.015844291600499,0.05948680248316665,-1.8025729359098441,0.2066476960562257,0,COLD
0.3251372698389755,-1.2386421015680735,1.4657985885595846,-0.43238471156520725,2,WARM_HUMID
0.7537676965814147,0.07196881117596722,0.5727104568899304,0.09732449487345556,2,WARM_HUMID
2.1715452619602513,-0.18391236702644082,-1.0520928851382934,-0.10705638389273613,3,HOT
-0.2353794420549829,0.30288597199277456,0.24207349811304044,0.041907988664690046,1,COMFORT
0.4240519837026155,0.13437885463996915,1.9756360199950171,-0.3137782014953891,2,WARM_HUMID
-0.4332088697822629,0.9519504240183947,-0.9712918740267507,-0.6586967907417872,1,COMFORT
-1.125611866827741,-0.5708546365032525,-1.159587680214169,-0.208102811271566,0,COLD
1.314284408475373,0.13437885463996915,-1.599823283475787,-0.4155483661302746,3,HOT
-0.7464387970171219,-1.0763759885616684,0.785850773910647,0.39133612328201123,1,COMFORT
-1.3564128658429002,-0.29000944091524383,-0.013540358422780143,-0.2557766991132419,0,COLD
0.8032250535132341,0.6336592023519847,-0.7265521570879185,0.568285904587466,2,WARM_HUMID
1.1164549807480937,1.4761947891160108,0.4789121911875012,-0.1407242687554267,2,WARM_HUMID
-0.7958961539489419,-0.6519876930064553,1.8904585953440745,-0.3206954043723407,0,COLD
0.4075661980586753,0.23423492418237235,-1.0397410320443203,0.5044275352917043,2,WARM_HUMID
0.5724240544980749,0.20302990245037136,-1.9818953970643056,0.6691660728538217,2,WARM_HUMID
1.1823981233238539,1.3888207282664078,-2.6386747168633855,0.023275463509800927,2,WARM_HUMID
